InvoiceNo,CustomerID,InvoiceDate,month,weekday,hour,Country,quantity,order_value
78548406,15061.0,"2019-03-31 09:57:00",3,6,9,DE,500,55740.74
78550178,12662.0,"2019-04-14 17:25:00",4,6,17,UK,226,23352.18
78553576,14282.0,"2019-05-18 10:29:00",5,5,10,DE,394,18873.88
78555107,12594.0,"2019-05-31 14:14:00",5,4,14,Italy,267,16208.97
78561359,17160.0,"2019-07-26 15:29:00",7,4,15,DE,554,32717.99
78564328,12662.0,"2019-08-24 13:42:00",8,5,13,UK,176,11806.10
78566054,12592.0,"2019-09-08 15:04:00",9,6,15,UK,124,7240.44
78537395,15356.0,"2018-12-06 14:05:00",12,3,14,DE,80,8790.59
78538163,17841.0,"2018-12-09 17:27:00",12,6,17,DE,116,16184.25
78538208,14037.0,"2018-12-10 11:39:00",12,0,11,DE,34,2934.21
78538513,15454.0,"2018-12-12 14:21:00",12,2,14,DE,86,4814.05
78539456,16885.0,"2018-12-17 17:23:00",12,0,17,DE,37,3263.64
78540509,14800.0,"2019-01-09 11:27:00",1,2,11,DE,412,75453.81
78540828,,"2019-01-11 14:36:00",1,4,14,DE,24,2220.87
78546136,,"2019-03-09 16:32:00",3,5,16,DE,402,30950.79
78559774,18122.0,"2019-07-12 11:37:00",7,4,11,DE,69,7670.76
78564536,13159.0,"2019-08-25 15:12:00",8,6,15,DE,251,51845.91
78567692,17997.0,"2019-09-21 17:05:00",9,5,17,DE,173,18586.47
78571429,15335.0,"2019-10-17 12:50:00",10,3,12,DE,80,10562.68
78576538,14725.0,"2019-11-15 12:42:00",11,4,12,DE,593,37938.27
78578357,17228.0,"2019-11-24 10:24:00",11,6,10,DE,258,42804.51
78567922,13279.0,"2019-09-22 17:24:00",9,6,17,DE,73,7733.91
78568654,14911.0,"2019-09-28 12:20:00",9,5,12,Ireland,549,73933.77
78570270,15304.0,"2019-10-10 10:23:00",10,3,10,DE,18,4304.10
78570514,13089.0,"2019-10-11 10:36:00",10,4,10,DE,447,56991.57
78570597,16837.0,"2019-10-11 11:49:00",10,4,11,DE,422,34796.61
78570713,17064.0,"2019-10-12 10:18:00",10,5,10,DE,129,15796.38
78570834,13865.0,"2019-10-12 13:31:00",10,5,13,DE,50,7092.56
78571283,16533.0,"2019-10-16 13:51:00",10,2,13,DE,375,29527.37
78572655,16708.0,"2019-10-25 12:20:00",10,4,12,DE,285,26978.14
78574731,17831.0,"2019-11-06 15:09:00",11,2,15,DE,12,269.16
78574739,16357.0,"2019-11-06 16:04:00",11,2,16,DE,191,21571.84
78575484,16670.0,"2019-11-09 17:02:00",11,5,17,DE,199,23742.76
78575620,17573.0,"2019-11-10 13:01:00",11,6,13,DE,125,6255.71
78575703,13767.0,"2019-11-10 16:59:00",11,6,16,DE,902,45536.74
78575866,16107.0,"2019-11-11 12:41:00",11,0,12,DE,168,18479.58
78575932,16923.0,"2019-11-13 10:35:00",11,2,10,DE,257,34347.99
78576651,14626.0,"2019-11-16 10:37:00",11,5,10,DE,209,15689.27
78577518,14359.0,"2019-11-20 13:17:00",11,2,13,DE,50,1738.32
78578031,15796.0,"2019-11-22 13:41:00",11,4,13,DE,80,9716.52
78578331,14911.0,"2019-11-24 08:44:00",11,6,8,Ireland,143,8846.63
78578354,17139.0,"2019-11-24 10:12:00",11,6,10,DE,232,30134.88
78579267,14961.0,"2019-11-29 09:42:00",11,4,9,DE,457,33266.22
78579539,14911.0,"2019-11-30 10:06:00",11,5,10,Ireland,100,11017.68
78579927,12572.0,"2019-12-01 09:20:00",12,6,9,UK,156,13195.75
78580066,14309.0,"2019-12-01 13:33:00",12,6,13,DE,253,12495.66
78580098,15373.0,"2019-12-01 15:05:00",12,6,15,DE,63,7177.77
78580774,13994.0,"2019-12-06 11:05:00",12,4,11,DE,26,2640.96
78581170,13767.0,"2019-12-07 15:00:00",12,5,15,DE,418,44147.80
78536524,17572.0,"2018-12-01 12:51:00",12,5,12,DE,24,964.98
78537313,15304.0,"2018-12-06 11:42:00",12,3,11,DE,21,3497.24
78537738,17706.0,"2018-12-08 11:02:00",12,5,11,DE,144,12406.96
78539442,16558.0,"2018-12-17 15:39:00",12,0,15,DE,127,5376.32
78539593,13319.0,"2018-12-20 13:31:00",12,3,13,DE,325,36413.77
78540464,14298.0,"2019-01-07 13:17:00",1,0,13,DE,1070,85601.26
78540981,12868.0,"2019-01-12 15:25:00",1,5,15,DE,168,15169.84
78542102,12744.0,"2019-01-25 13:26:00",1,4,13,Singapore,1081,82879.85
78542389,12868.0,"2019-01-27 14:46:00",1,6,14,DE,119,14753.78
78542543,13141.0,"2019-01-28 14:42:00",1,0,14,DE,123,13599.48
78542600,16923.0,"2019-01-30 11:11:00",1,2,11,DE,139,12030.65
78542729,15194.0,"2019-01-31 15:17:00",1,3,15,DE,260,34230.02
78543045,14309.0,"2019-02-03 09:04:00",2,6,9,DE,86,7688.68
78543107,13800.0,"2019-02-03 12:27:00",2,6,12,DE,331,17518.54
78543485,15843.0,"2019-02-09 10:19:00",2,5,10,DE,27,4888.23
78543486,13319.0,"2019-02-09 10:24:00",2,5,10,DE,185,13188.24
78543754,18159.0,"2019-02-11 14:26:00",2,0,14,DE,139,17890.37
78544339,15228.0,"2019-02-18 09:04:00",2,0,9,DE,751,76763.78
78544421,13951.0,"2019-02-18 15:21:00",2,0,15,DE,140,6569.66
78544657,14895.0,"2019-02-22 13:08:00",2,4,13,DE,964,64133.93
78544779,13865.0,"2019-02-23 12:04:00",2,5,12,DE,42,3304.11
78544888,14231.0,"2019-02-24 11:55:00",2,6,11,DE,117,9672.38
78544893,17865.0,"2019-02-24 12:01:00",2,6,12,DE,566,27459.06
78545014,18223.0,"2019-02-25 13:15:00",2,0,13,DE,211,13176.60
78545020,13792.0,"2019-02-25 14:03:00",2,0,14,DE,28,725.38
78545022,12921.0,"2019-02-25 14:24:00",2,0,14,DE,229,19391.20
78545343,15733.0,"2019-03-02 09:05:00",3,5,9,DE,62,3513.30
78545410,16670.0,"2019-03-02 12:18:00",3,5,12,DE,371,28871.94
78545426,15189.0,"2019-03-02 14:41:00",3,5,14,DE,82,11668.74
78545467,15304.0,"2019-03-03 09:39:00",3,6,9,DE,15,3377.30
78545812,14214.0,"2019-03-07 12:26:00",3,3,12,DE,313,33799.41
78545912,15944.0,"2019-03-08 10:33:00",3,4,10,DE,50,11297.38
78546158,13899.0,"2019-03-10 09:30:00",3,6,9,DE,122,11074.52
78546315,16558.0,"2019-03-11 08:31:00",3,0,8,DE,160,12820.46
78546643,16214.0,"2019-03-15 13:23:00",3,4,13,DE,286,31945.76
78546688,16497.0,"2019-03-16 10:17:00",3,5,10,DE,46,4875.80
78546760,12597.0,"2019-03-16 14:00:00",3,5,14,Spain,227,12708.73
78546915,15695.0,"2019-03-18 08:31:00",3,0,8,DE,197,36235.58
78547096,15669.0,"2019-03-21 09:13:00",3,3,9,DE,64,8330.86
78547360,16135.0,"2019-03-22 12:30:00",3,4,12,DE,209,17565.83
78547378,14051.0,"2019-03-22 14:56:00",3,4,14,DE,152,11777.54
78547387,12539.0,"2019-03-22 16:00:00",3,4,16,Spain,335,41747.35
78547493,12818.0,"2019-03-23 12:06:00",3,5,12,Austria,920,16353.70
78547846,18071.0,"2019-03-27 11:59:00",3,2,11,DE,103,5773.17
78547938,13901.0,"2019-03-28 14:33:00",3,3,14,DE,244,14576.86
78548003,18044.0,"2019-03-29 10:39:00",3,4,10,DE,136,6342.63
78548648,12949.0,"2019-04-01 13:20:00",4,0,13,DE,909,90870.49
78548974,15194.0,"2019-04-05 11:47:00",4,4,11,DE,145,20124.25
78549016,16696.0,"2019-04-05 15:20:00",4,4,15,DE,12,299.10
78549296,14619.0,"2019-04-08 07:37:00",4,0,7,DE,152,7799.76
78549589,16552.0,"2019-04-11 10:04:00",4,3,10,DE,180,22485.44
78549951,13134.0,"2019-04-13 12:57:00",4,5,12,DE,162,22562.82
78550183,14105.0,"2019-04-14 17:58:00",4,6,17,DE,800,67677.07
78550265,17572.0,"2019-04-15 12:10:00",4,0,12,DE,32,1028.36
78550333,15410.0,"2019-04-17 14:05:00",4,2,14,DE,164,13289.05
78550438,15265.0,"2019-04-18 12:16:00",4,3,12,DE,240,15301.41
78550468,16700.0,"2019-04-18 13:43:00",4,3,13,DE,238,18689.18
78550899,13505.0,"2019-04-21 12:07:00",4,6,12,Switzerland,485,54768.89
78550978,13983.0,"2019-04-21 17:31:00",4,6,17,DE,261,21646.92
78551088,14640.0,"2019-04-26 12:31:00",4,4,12,DE,179,15032.13
78551286,13767.0,"2019-04-27 14:16:00",4,5,14,DE,106,29611.06
78551343,16187.0,"2019-04-28 08:57:00",4,6,8,DE,46,7104.10
78551550,17501.0,"2019-05-03 09:47:00",5,4,9,DE,9,936.78
78551599,15696.0,"2019-05-03 11:34:00",5,4,11,DE,87,5588.21
78551850,13731.0,"2019-05-04 14:33:00",5,5,14,DE,112,9838.64
78551960,18239.0,"2019-05-05 12:38:00",5,6,12,DE,197,12538.11
78552257,16923.0,"2019-05-08 11:08:00",5,2,11,DE,204,12052.93
78552259,15796.0,"2019-05-08 11:13:00",5,2,11,DE,92,5536.61
78552336,15159.0,"2019-05-09 11:26:00",5,3,11,DE,147,16367.15
78552449,12355.0,"2019-05-09 13:49:00",5,3,13,Bahrain,240,16671.74
78552557,16696.0,"2019-05-10 11:31:00",5,4,11,DE,90,2607.66
78554040,15290.0,"2019-05-20 14:35:00",5,0,14,DE,217,13428.50
78554415,18202.0,"2019-05-24 12:10:00",5,4,12,DE,298,25667.26
78554483,13771.0,"2019-05-24 12:57:00",5,4,12,DE,231,32301.23
78554557,15804.0,"2019-05-25 10:12:00",5,5,10,DE,314,19526.03
78554935,14338.0,"2019-05-27 13:30:00",5,0,13,DE,334,25854.54
78555147,13505.0,"2019-05-31 15:41:00",5,4,15,Switzerland,360,30367.74
78555871,18073.0,"2019-06-07 15:04:00",6,4,15,DE,224,17372.98
78557145,17139.0,"2019-06-17 10:43:00",6,0,10,DE,459,45511.22
78557616,12930.0,"2019-06-21 13:25:00",6,4,13,DE,108,7146.16
78557672,16114.0,"2019-06-22 10:13:00",6,5,10,DE,43,1645.82
78557782,14640.0,"2019-06-22 15:41:00",6,5,15,DE,112,25156.54
78558030,16419.0,"2019-06-24 12:00:00",6,0,12,DE,61,6502.19
78558073,13004.0,"2019-06-24 16:21:00",6,0,16,DE,320,41746.04
78558259,15304.0,"2019-06-28 08:19:00",6,4,8,DE,26,1907.22
78558918,15646.0,"2019-07-05 09:53:00",7,4,9,DE,24,1261.67
78558923,16837.0,"2019-07-05 10:06:00",7,4,10,DE,20,3564.56
78559124,14621.0,"2019-07-06 12:31:00",7,5,12,DE,128,9971.92
78559886,13669.0,"2019-07-13 11:44:00",7,5,11,DE,13,936.66
78559930,17738.0,"2019-07-14 09:22:00",7,6,9,DE,330,37326.56
78560236,15206.0,"2019-07-17 11:26:00",7,2,11,DE,12,299.10
78560246,14292.0,"2019-07-17 12:17:00",7,2,12,DE,328,5345.46
78560790,14051.0,"2019-07-21 10:29:00",7,6,10,DE,158,13965.92
78560826,18073.0,"2019-07-21 11:30:00",7,6,11,DE,418,34835.16
78561125,17364.0,"2019-07-25 12:58:00",7,3,12,DE,254,18806.03
78561714,18081.0,"2019-07-29 11:56:00",7,0,11,DE,31,1539.96
78562573,13248.0,"2019-08-07 12:40:00",8,2,12,DE,54,4509.68
78563023,14639.0,"2019-08-11 13:39:00",8,6,13,DE,210,19916.41
78563442,17637.0,"2019-08-16 13:25:00",8,4,13,DE,215,23264.29
78563951,16839.0,"2019-08-22 10:42:00",8,3,10,DE,154,6227.86
78564552,16670.0,"2019-08-25 17:22:00",8,6,17,DE,494,39580.02
78565289,14911.0,"2019-09-02 11:43:00",9,0,11,Ireland,163,10300.83
78565424,15215.0,"2019-09-04 12:24:00",9,2,12,DE,92,4887.24
78565675,15513.0,"2019-09-06 09:51:00",9,4,9,DE,601,51809.20
78565724,16168.0,"2019-09-06 11:53:00",9,4,11,DE,120,29873.98
78565784,15089.0,"2019-09-06 16:02:00",9,4,16,DE,104,12847.23
78565916,14156.0,"2019-09-07 16:00:00",9,5,16,Ireland,186,13717.30
78566170,12879.0,"2019-09-09 12:11:00",9,0,12,DE,58,1188.82
78566236,16384.0,"2019-09-11 11:19:00",9,2,11,DE,60,6615.36
78566326,16211.0,"2019-09-12 12:11:00",9,3,12,DE,154,19712.84
78566559,18044.0,"2019-09-13 11:52:00",9,4,11,DE,157,13679.80
78567336,12621.0,"2019-09-19 14:56:00",9,3,14,UK,230,14520.02
78570021,17841.0,"2019-10-07 10:20:00",10,0,10,DE,6,551.08
78568327,15492.0,"2019-09-26 14:02:00",9,3,14,DE,327,11878.02
78568715,17783.0,"2019-09-28 16:07:00",9,5,16,DE,301,15470.70
78568795,17870.0,"2019-09-29 10:19:00",9,6,10,DE,77,9555.31
78569590,13949.0,"2019-10-05 11:25:00",10,5,11,DE,257,14788.77
78570516,14121.0,"2019-10-11 10:39:00",10,4,10,DE,234,28730.78
78570703,14911.0,"2019-10-12 09:50:00",10,5,9,Ireland,510,26041.66
78572838,14539.0,"2019-10-26 12:03:00",10,5,12,DE,53,930.55
78575340,15485.0,"2019-11-09 14:31:00",11,5,14,DE,703,49007.86
78575733,13810.0,"2019-11-11 08:33:00",11,0,8,UK,131,6526.89
78575965,13426.0,"2019-11-13 12:32:00",11,2,12,DE,325,27465.49
78578633,16616.0,"2019-11-24 16:31:00",11,6,16,DE,260,30471.01
78581171,12615.0,"2019-12-07 15:02:00",12,5,15,France,247,15417.79
78581414,14730.0,"2019-12-08 14:39:00",12,6,14,DE,184,17291.17
78581461,13318.0,"2019-12-08 18:51:00",12,6,18,DE,84,11015.64
78557471,15825.0,"2019-06-20 13:27:00",6,3,13,DE,220,20167.60
78537244,17674.0,"2018-12-06 10:20:00",12,3,10,DE,349,46150.11
78539256,15601.0,"2018-12-16 14:27:00",12,6,14,DE,269,23697.19
78540187,15358.0,"2019-01-05 13:53:00",1,5,13,DE,717,27433.50
78540404,12947.0,"2019-01-07 09:40:00",1,0,9,DE,235,16595.65
78540467,18198.0,"2019-01-07 13:39:00",1,0,13,DE,222,25769.22
78541858,16983.0,"2019-01-23 15:34:00",1,2,15,DE,154,17375.90
78544316,16556.0,"2019-02-17 14:49:00",2,6,14,DE,362,33304.76
78544795,15858.0,"2019-02-23 13:21:00",2,5,13,DE,526,40016.68
78544817,12437.0,"2019-02-23 16:44:00",2,5,16,France,264,19652.08
78544887,17364.0,"2019-02-24 11:54:00",2,6,11,DE,339,34108.58
78544916,17377.0,"2019-02-24 15:42:00",2,6,15,DE,89,7157.02
78544942,15544.0,"2019-02-25 10:29:00",2,0,10,DE,304,16946.36
78547578,13089.0,"2019-03-24 10:38:00",3,6,10,DE,303,31055.13
78548012,17377.0,"2019-03-29 11:15:00",3,4,11,DE,118,10981.23
78548510,17861.0,"2019-03-31 15:02:00",3,6,15,DE,255,16037.22
78549274,12721.0,"2019-04-07 13:07:00",4,6,13,France,236,25526.09
78549851,16062.0,"2019-04-12 15:08:00",4,4,15,DE,209,14667.70
78549917,16607.0,"2019-04-13 09:42:00",4,5,9,DE,168,22436.46
78550279,14700.0,"2019-04-15 13:16:00",4,0,13,DE,321,26381.21
78551199,13018.0,"2019-04-27 11:30:00",4,5,11,DE,348,32437.08
78551418,17893.0,"2019-04-28 13:50:00",4,6,13,DE,161,5330.80
78551957,16949.0,"2019-05-05 12:24:00",5,6,12,DE,66,20326.22
78552180,18235.0,"2019-05-06 13:35:00",5,0,13,DE,332,49959.37
78552690,16676.0,"2019-05-10 15:10:00",5,4,15,DE,74,16959.35
78553194,16283.0,"2019-05-15 13:37:00",5,2,13,DE,160,6533.32
78553381,13456.0,"2019-05-16 15:34:00",5,3,15,DE,100,9910.62
78553402,17898.0,"2019-05-16 17:13:00",5,3,17,DE,124,14000.85
78553996,15220.0,"2019-05-20 11:33:00",5,0,11,DE,392,22600.80
78554866,13488.0,"2019-05-27 10:41:00",5,0,10,DE,291,20716.60
78555161,12423.0,"2019-06-01 09:26:00",6,5,9,Belgium,56,6263.54
78556017,15382.0,"2019-06-08 11:56:00",6,5,11,DE,406,22860.82
78556792,17043.0,"2019-06-14 13:52:00",6,4,13,DE,195,30117.97
78557069,12562.0,"2019-06-16 15:22:00",6,6,15,France,267,23365.39
78557568,17629.0,"2019-06-21 10:40:00",6,4,10,DE,190,12485.00
78558042,13870.0,"2019-06-24 13:26:00",6,0,13,DE,125,8142.50
78560047,17259.0,"2019-07-14 15:01:00",7,6,15,DE,135,6618.54
78560398,12731.0,"2019-07-18 14:10:00",7,3,14,France,838,47077.46
78560534,14911.0,"2019-07-19 12:10:00",7,4,12,Ireland,257,14056.41
78561102,12412.0,"2019-07-25 11:17:00",7,3,11,Denmark,240,37405.20
78561204,12836.0,"2019-07-25 15:22:00",7,3,15,DE,155,8498.70
78561783,16062.0,"2019-07-29 12:50:00",7,0,12,DE,317,24058.30
78562457,18079.0,"2019-08-05 11:00:00",8,0,11,DE,1232,120768.70
78562542,17377.0,"2019-08-05 15:40:00",8,0,15,DE,368,32035.48
78562965,18226.0,"2019-08-11 10:45:00",8,6,10,DE,490,51104.00
78563061,13588.0,"2019-08-11 15:25:00",8,6,15,DE,424,25941.70
78565243,16735.0,"2019-09-02 10:20:00",9,0,10,DE,621,51292.66
78566781,17333.0,"2019-09-15 10:11:00",9,6,10,DE,375,18826.98
78536991,,"2018-12-03 15:16:00",12,0,15,DE,32,1465.58
78574696,13634.0,"2019-11-06 13:40:00",11,2,13,DE,122,10259.21
78571704,,"2019-10-18 15:15:00",10,4,15,DE,4,179.60
78539836,17894.0,"2018-12-22 13:46:00",12,5,13,DE,72,12094.18
78548987,14535.0,"2019-04-05 12:50:00",4,4,12,DE,462,46415.15
78540410,12530.0,"2019-01-07 10:04:00",1,0,10,UK,92,9935.26
78560728,12520.0,"2019-07-20 14:38:00",7,5,14,UK,152,9668.21
78580531,12569.0,"2019-12-04 15:47:00",12,2,15,UK,33,1289.43
78577030,14060.0,"2019-11-17 12:59:00",11,6,12,DE,336,7241.76
78543030,12437.0,"2019-02-02 15:22:00",2,5,15,France,206,6018.58
78577483,14502.0,"2019-11-20 11:50:00",11,2,11,DE,245,22756.83
78581058,15969.0,"2019-12-07 11:06:00",12,5,11,DE,32,1941.04
78563589,17450.0,"2019-08-17 19:40:00",8,5,19,DE,260,27255.00
78543254,,"2019-02-04 15:40:00",2,0,15,DE,18,179.82
78573601,,"2019-10-31 15:24:00",10,3,15,DE,277,26493.51
78576617,,"2019-11-15 16:57:00",11,4,16,DE,1544,156279.16
78579188,12748.0,"2019-11-28 15:34:00",11,3,15,DE,290,19702.22
78537077,17062.0,"2018-12-05 11:59:00",12,2,11,DE,163,7579.56
78539738,,"2018-12-21 15:19:00",12,4,15,DE,221,12631.40
78546388,,"2019-03-11 13:42:00",3,0,13,DE,623,49009.67
78551987,15005.0,"2019-05-05 14:55:00",5,6,14,DE,152,16155.50
78555199,14606.0,"2019-06-01 12:05:00",6,5,12,DE,57,4115.13
78556671,17841.0,"2019-06-13 16:33:00",6,3,16,DE,130,14009.49
78556803,,"2019-06-14 14:57:00",6,4,14,DE,459,39762.89
78536398,13448.0,"2018-12-01 10:52:00",12,5,10,DE,150,20990.35
78536588,17069.0,"2018-12-01 16:49:00",12,5,16,DE,103,3021.91
78540239,12682.0,"2019-01-05 14:48:00",1,5,14,France,369,27798.46
78541703,12594.0,"2019-01-21 09:52:00",1,0,9,Italy,143,2138.31
78543008,13824.0,"2019-02-02 13:07:00",2,5,13,DE,292,7429.72
78543527,15970.0,"2019-02-09 12:08:00",2,5,12,DE,116,9704.44
78544156,12352.0,"2019-02-16 12:33:00",2,5,12,Norway,98,12914.42
78544294,15601.0,"2019-02-17 12:42:00",2,6,12,DE,364,23082.74
78544455,13097.0,"2019-02-20 13:18:00",2,2,13,DE,288,22387.10
78544702,17135.0,"2019-02-23 10:27:00",2,5,10,DE,198,6259.81
78545545,17841.0,"2019-03-03 15:02:00",3,6,15,DE,87,6477.63
78546092,17138.0,"2019-03-09 11:54:00",3,5,11,DE,126,7421.45
78546963,16779.0,"2019-03-18 11:39:00",3,0,11,DE,203,9145.34
78547486,13576.0,"2019-03-23 11:18:00",3,5,11,DE,192,30126.36
78547663,16022.0,"2019-03-24 13:16:00",3,6,13,DE,261,29320.51
78551291,14298.0,"2019-04-27 14:26:00",4,5,14,DE,3103,660304.90
78552013,12451.0,"2019-05-05 17:34:00",5,6,17,Switzerland,1771,128197.61
78552191,16832.0,"2019-05-06 14:12:00",5,0,14,DE,20,849.14
78555872,13395.0,"2019-06-07 15:04:00",6,4,15,DE,336,14198.60
78557625,15159.0,"2019-06-21 14:23:00",6,4,14,DE,336,30004.12
78557881,14401.0,"2019-06-23 13:22:00",6,6,13,DE,360,41584.68
78557886,17799.0,"2019-06-23 13:39:00",6,6,13,DE,233,18206.26
78558878,16385.0,"2019-07-04 13:53:00",7,3,13,DE,85,9280.02
78559122,15159.0,"2019-07-06 12:22:00",7,5,12,DE,778,92116.30
78560230,12600.0,"2019-07-17 10:53:00",7,2,10,UK,105,8067.75
78560281,17984.0,"2019-07-17 15:59:00",7,2,15,DE,98,10325.41
78560545,12569.0,"2019-07-19 12:38:00",7,4,12,UK,56,5026.44
78560553,13991.0,"2019-07-19 12:58:00",7,4,12,DE,83,2675.55
78564733,17841.0,"2019-08-28 13:18:00",8,2,13,DE,434,71642.19
78566739,12566.0,"2019-09-14 14:30:00",9,5,14,UK,262,7157.60
78567076,15505.0,"2019-09-16 12:27:00",9,0,12,DE,634,42375.02
78569302,16205.0,"2019-10-03 12:04:00",10,3,12,DE,255,32342.25
78572889,12748.0,"2019-10-26 13:56:00",10,5,13,DE,157,8612.11
78574660,15407.0,"2019-11-06 11:55:00",11,2,11,DE,224,26113.31
78574672,13532.0,"2019-11-06 12:25:00",11,2,12,DE,129,6962.83
78574740,12357.0,"2019-11-06 16:07:00",11,2,16,Switzerland,2708,209539.34
78576014,17218.0,"2019-11-13 14:29:00",11,2,14,DE,149,12335.45
78576236,13755.0,"2019-11-14 13:31:00",11,3,13,DE,189,16166.56
78578246,13991.0,"2019-11-23 12:38:00",11,5,12,DE,162,5488.98
78578781,15872.0,"2019-11-25 11:54:00",11,0,11,DE,211,22503.64
78579131,12839.0,"2019-11-28 12:33:00",11,3,12,DE,422,30449.56
78579954,16701.0,"2019-12-01 11:10:00",12,6,11,DE,705,201154.11
78581580,12748.0,"2019-12-09 12:20:00",12,0,12,DE,82,6726.39
78554369,13267.0,"2019-05-24 10:34:00",5,4,10,DE,12,179.88
78558350,17188.0,"2019-06-28 14:51:00",6,4,14,DE,38,567.86
78537757,17975.0,"2018-12-08 11:38:00",12,5,11,DE,86,1768.30
78541903,15039.0,"2019-01-24 11:31:00",1,3,11,DE,12,179.88
78560382,17389.0,"2019-07-18 12:49:00",7,3,12,DE,12,179.88
78556326,,"2019-06-10 11:21:00",6,0,11,DE,10,179.90
78537198,12647.0,"2018-12-05 14:03:00",12,2,14,UK,10,179.90
78545992,16927.0,"2019-03-08 13:21:00",3,4,13,DE,23,3831.85
78551725,13798.0,"2019-05-04 08:15:00",5,5,8,DE,260,4627.40
78575178,13798.0,"2019-11-09 08:11:00",11,5,8,DE,110,18941.90
78568383,13514.0,"2019-09-27 09:39:00",9,4,9,DE,40,3617.20
78568493,12987.0,"2019-09-27 12:03:00",9,4,12,DE,111,27148.43
78571117,16224.0,"2019-10-13 17:51:00",10,6,17,DE,318,35049.57
78574297,16602.0,"2019-11-03 15:54:00",11,6,15,DE,336,24124.11
78580045,13090.0,"2019-12-01 12:39:00",12,6,12,DE,78,5699.22
78580544,15156.0,"2019-12-05 09:15:00",12,3,9,DE,238,22339.44
78553001,17658.0,"2019-05-12 15:23:00",5,6,15,DE,216,19036.24
78562894,12571.0,"2019-08-10 12:35:00",8,5,12,France,197,32290.27
78558236,,"2019-06-27 14:55:00",6,3,14,DE,6,179.94
78546102,16316.0,"2019-03-09 12:12:00",3,5,12,DE,6,179.94
78550988,14231.0,"2019-04-21 18:10:00",4,6,18,DE,176,17327.94
78551437,13725.0,"2019-04-28 15:13:00",4,6,15,DE,76,8119.08
78558058,14766.0,"2019-06-24 15:00:00",6,0,15,DE,251,18090.57
78560872,14745.0,"2019-07-21 14:41:00",7,6,14,DE,269,22851.96
78561072,14019.0,"2019-07-24 15:39:00",7,2,15,DE,233,37374.83
78561284,16818.0,"2019-07-26 12:24:00",7,4,12,DE,68,21485.19
78550977,,"2019-04-21 17:29:00",4,6,17,DE,6,179.94
78565753,13538.0,"2019-09-06 13:11:00",9,4,13,DE,6,179.94
78568875,14527.0,"2019-09-29 12:23:00",9,6,12,DE,35,2446.29
78572279,16066.0,"2019-10-23 10:56:00",10,2,10,DE,52,2870.38
78544186,,"2019-02-16 15:55:00",2,5,15,DE,388,38965.24
78570983,14963.0,"2019-10-13 11:57:00",10,6,11,DE,268,22436.97
78580296,13780.0,"2019-12-02 13:49:00",12,0,13,DE,145,11782.53
78543181,12410.0,"2019-02-04 10:39:00",2,0,10,Switzerland,8,430.90
78563365,15373.0,"2019-08-16 08:50:00",8,4,8,DE,2,179.98
78561652,,"2019-07-28 15:50:00",7,6,15,DE,2,179.98
78536460,14849.0,"2018-12-01 12:22:00",12,5,12,DE,158,8155.38
78536627,15658.0,"2018-12-02 10:53:00",12,6,10,DE,64,5329.62
78536739,14180.0,"2018-12-02 13:08:00",12,6,13,DE,31,1910.60
78537053,16168.0,"2018-12-05 11:38:00",12,2,11,DE,124,27707.56
78538079,17671.0,"2018-12-09 14:27:00",12,6,14,DE,190,13480.68
78541270,14976.0,"2019-01-17 11:09:00",1,3,11,DE,27,2688.19
78545469,17646.0,"2019-03-03 10:09:00",3,6,10,DE,83,7768.50
78546660,14156.0,"2019-03-15 14:32:00",3,4,14,Ireland,335,22698.68
78548996,,"2019-04-05 14:12:00",4,4,14,DE,16,1940.23
78550124,12853.0,"2019-04-14 12:41:00",4,6,12,DE,114,11128.28
78555011,16168.0,"2019-05-31 10:43:00",5,4,10,DE,20,693.80
78555527,14364.0,"2019-06-05 11:44:00",6,2,11,DE,73,876.13
78556126,14911.0,"2019-06-09 10:23:00",6,6,10,Ireland,245,31314.47
78556721,15218.0,"2019-06-14 11:23:00",6,4,11,DE,397,76178.48
78557271,17769.0,"2019-06-19 11:41:00",6,2,11,DE,302,32165.46
78562772,13097.0,"2019-08-09 12:07:00",8,4,12,DE,192,14658.47
78563021,18077.0,"2019-08-11 13:25:00",8,6,13,DE,178,28018.20
78563253,15218.0,"2019-08-15 12:04:00",8,3,12,DE,391,76190.84
78575339,15555.0,"2019-11-09 14:29:00",11,5,14,DE,94,20946.17
78536464,17968.0,"2018-12-01 12:23:00",12,5,12,DE,160,18743.72
78540848,,"2019-01-12 09:26:00",1,5,9,DE,1330,171916.61
78541249,13700.0,"2019-01-16 13:18:00",1,2,13,DE,190,14229.47
78541684,15498.0,"2019-01-20 15:22:00",1,6,15,DE,1126,136612.71
78547240,17585.0,"2019-03-21 16:32:00",3,3,16,DE,82,4814.36
78548703,16010.0,"2019-04-03 11:37:00",4,2,11,DE,103,9132.24
78554994,14606.0,"2019-05-29 14:18:00",5,2,14,DE,72,17587.81
78563691,13668.0,"2019-08-18 12:53:00",8,6,12,DE,343,17884.85
78563735,16743.0,"2019-08-18 18:15:00",8,6,18,DE,384,44986.33
78538895,14401.0,"2018-12-15 09:07:00",12,5,9,DE,370,38222.90
78539446,12705.0,"2018-12-17 15:58:00",12,0,15,UK,388,21616.63
78539590,14733.0,"2018-12-20 13:21:00",12,3,13,DE,360,32775.55
78560381,14733.0,"2019-07-18 12:42:00",7,3,12,DE,160,15388.22
